
"timestamp";"PM10~D590-QM[Cairnet CXM24280939]";"in µg/m3";"PM2.5~D590-QM[Cairnet CXM24280939]";"in µg/m3";"PM1~D590-QM[Cairnet CXM24280939]";"in µg/m3";"TC~D590-QM[Cairnet CXM24280939]";"in °C";"HR~D590-QM[Cairnet CXM24280939]";"in %";"BC~0939-QM[Cairnet CXM24280939]";"in %";"Uout~0939-QM[Cairnet CXM24280939]";"in mV";"Uin~0939-QM[Cairnet CXM24280939]";"in mV";"TC~T-QM[Cairnet CXM24280939]";"in °C";"HR~T-QM[Cairnet CXM24280939]";"in %";"PA~T-QM[Cairnet CXM24280939]";"in hPa";"CO~4673-QM[Cairnet CXM24280939]";"in ppb";"O3-NO2~4696-QM[Cairnet CXM24280939]";"in ppb";"NO2~4582-QM[Cairnet CXM24280939]";"in ppb";"SO2~4714-QM[Cairnet CXM24280939]";"in ppb";"O3~0939-QM[Cairnet CXM24280939]";"in ppb"
"2025-03-01 11:30";32.79;"A";28.86;"A";20.24;"A";5.86;"A";50.14;"A";;"N";;"N";;"N";1.5;"A";59.46;"A";1017.88;"A";61;"A";32;"A";9;"A";0;"A";23;"A"
"2025-03-01 11:45";28.09;"A";23.96;"A";17.43;"A";7.28;"A";45.31;"A";;"N";;"N";;"N";2.49;"A";54.44;"A";1017.64;"A";62;"A";33;"A";8;"A";0;"A";25;"A"
"2025-03-01 12:00";22.94;"A";20.18;"A";14.95;"A";8.52;"A";41.64;"A";;"N";;"N";;"N";3.33;"A";50.79;"A";1017.62;"A";71;"A";34;"A";9;"A";0;"A";24;"A"
"2025-03-01 12:15";23.46;"A";20.5;"A";14.96;"A";9.53;"A";38.7;"A";;"N";;"N";;"N";3.49;"A";49.64;"A";1017.47;"A";89;"A";34;"A";9;"A";0;"A";25;"A"
"2025-03-01 12:30";20.44;"A";17.49;"A";13.42;"A";9.98;"A";36.38;"A";;"N";;"N";;"N";3.55;"A";48.27;"A";1017.4;"A";77;"A";34;"A";9;"A";0;"A";25;"A"
"2025-03-01 12:45";23.93;"A";20.81;"A";14.89;"A";10.08;"A";35.09;"A";;"N";;"N";;"N";3.92;"A";45.77;"A";1017.25;"A";80;"A";34;"A";8;"A";0;"A";26;"A"
"2025-03-01 13:00";24.15;"A";20.49;"A";14.89;"A";10.33;"A";34.56;"A";;"N";;"N";;"N";4.23;"A";45.1;"A";1016.93;"A";92;"A";34;"A";8;"A";0;"A";25;"A"
"2025-03-01 13:15";22.23;"A";18.76;"A";13.07;"A";10.58;"A";33.83;"A";;"N";;"N";;"N";4.13;"A";44.59;"A";1016.8;"A";90;"A";33;"A";8;"A";0;"A";25;"A"
"2025-03-01 13:30";19.55;"A";16.49;"A";12.53;"A";10.61;"A";33.64;"A";;"N";;"N";;"N";4.28;"A";45.11;"A";1016.84;"A";103;"A";33;"A";9;"A";0;"A";24;"A"
"2025-03-01 13:45";16.36;"A";14.49;"A";11.08;"A";10.66;"A";33.5;"A";;"N";;"N";;"N";4.44;"A";45.07;"A";1016.76;"A";85;"A";33;"A";9;"A";0;"A";25;"A"
"2025-03-01 14:00";17.39;"A";14.69;"A";10.98;"A";10.71;"A";33.45;"A";;"N";;"N";;"N";4.24;"A";45.34;"A";1016.66;"A";86;"A";33;"A";8;"A";0;"A";25;"A"
"2025-03-01 14:15";17.87;"A";15.09;"A";11.03;"A";10.57;"A";33.11;"A";;"N";;"N";;"N";3.93;"A";45.7;"A";1016.61;"A";89;"A";34;"A";9;"A";0;"A";26;"A"
"2025-03-01 14:30";18.08;"A";15.41;"A";11.04;"A";10.21;"A";33.66;"A";;"N";;"N";;"N";3.75;"A";46.51;"A";1016.65;"A";92;"A";34;"A";9;"A";0;"A";25;"A"
"2025-03-01 14:45";19.88;"A";16.76;"A";11.7;"A";9.99;"A";34.29;"A";;"N";;"N";;"N";3.77;"A";47.57;"A";1016.79;"A";85;"A";34;"A";9;"A";0;"A";25;"A"
"2025-03-01 15:00";20.99;"A";17.47;"A";12.71;"A";9.86;"A";34.88;"A";;"N";;"N";;"N";3.71;"A";47.95;"A";1016.66;"A";78;"A";34;"A";9;"A";0;"A";25;"A"
"2025-03-01 15:15";24.04;"A";19.4;"A";14.03;"A";9.8;"A";35.07;"A";;"N";;"N";;"N";3.81;"A";47.54;"A";1016.48;"A";82;"A";33;"A";8;"A";0;"A";25;"A"
"2025-03-01 15:30";22.06;"A";18.85;"A";13.64;"A";9.76;"A";34.99;"A";;"N";;"N";;"N";3.81;"A";47.45;"A";1016.28;"A";81;"A";32;"A";8;"A";0;"A";24;"A"
"2025-03-01 15:45";20.2;"A";17.2;"A";12.11;"A";9.67;"A";35.06;"A";;"N";;"N";;"N";3.82;"A";47.34;"A";1016.27;"A";84;"A";32;"A";9;"A";0;"A";24;"A"
"2025-03-01 16:00";19.31;"A";16.39;"A";11.71;"A";9.64;"A";35.26;"A";;"N";;"N";;"N";3.92;"A";47.63;"A";1016.16;"A";91;"A";32;"A";10;"A";0;"A";22;"A"
"2025-03-01 16:15";20.31;"A";16.84;"A";11.92;"A";9.6;"A";35.31;"A";;"N";;"N";;"N";3.87;"A";47.64;"A";1016.13;"A";86;"A";32;"A";10;"A";0;"A";22;"A"
"2025-03-01 16:30";17.78;"A";15.22;"A";11.08;"A";9.56;"A";35.58;"A";;"N";;"N";;"N";3.78;"A";48.43;"A";1016.05;"A";91;"A";32;"A";10;"A";0;"A";22;"A"
"2025-03-01 16:45";18.69;"A";15.44;"A";11;"A";9.56;"A";35.43;"A";;"N";;"N";;"N";3.75;"A";47.97;"A";1016.01;"A";80;"A";32;"A";9;"A";0;"A";22;"A"
"2025-03-01 17:00";22.53;"A";18.48;"A";13.44;"A";9.45;"A";36.07;"A";;"N";;"N";;"N";3.54;"A";50.66;"A";1016.22;"A";108;"A";33;"A";14;"A";0;"A";19;"A"
"2025-03-01 17:15";23.85;"A";19.86;"A";14.15;"A";9.26;"A";37.21;"A";;"N";;"N";;"N";3.33;"A";51.67;"A";1016.38;"A";107;"A";32;"A";18;"A";0;"A";14;"A"
"2025-03-01 17:30";23.38;"A";19.5;"A";14.26;"A";9.04;"A";37.52;"A";;"N";;"N";;"N";3.09;"A";52.28;"A";1016.44;"A";145;"A";32;"A";16;"A";0;"A";16;"A"
"2025-03-01 17:45";26.91;"A";22.41;"A";15.92;"A";8.82;"A";38;"A";;"N";;"N";;"N";2.93;"A";52.95;"A";1016.49;"A";149;"A";32;"A";20;"A";0;"A";12;"A"
"2025-03-01 18:00";34.15;"A";29.48;"A";21.17;"A";8.61;"A";38.49;"A";;"N";;"N";;"N";2.8;"A";53.87;"A";1016.5;"A";189;"A";31;"A";22;"A";0;"A";9;"A"
"2025-03-01 18:15";37.28;"A";32.29;"A";23.73;"A";8.4;"A";39.01;"A";;"N";;"N";;"N";2.67;"A";54.55;"A";1016.45;"A";226;"A";30;"A";19;"A";0;"A";11;"A"
"2025-03-01 18:30";35.82;"A";29.55;"A";21.75;"A";8.23;"A";39.75;"A";;"N";;"N";;"N";2.62;"A";54.92;"A";1016.47;"A";207;"A";30;"A";18;"A";0;"A";12;"A"
"2025-03-01 18:45";30.29;"A";26.9;"A";19.11;"A";8.1;"A";40.33;"A";;"N";;"N";;"N";2.58;"A";55.28;"A";1016.44;"A";174;"A";29;"A";14;"A";0;"A";15;"A"
"2025-03-01 19:00";31.33;"A";27.44;"A";19.91;"A";8.01;"A";40.66;"A";;"N";;"N";;"N";2.44;"A";56.02;"A";1016.3;"A";;"N";29;"A";15;"A";0;"A";13;"A"
"2025-03-01 19:15";30.37;"A";26.49;"A";19.2;"A";7.94;"A";40.79;"A";;"N";;"N";;"N";2.37;"A";55.94;"A";1016.21;"A";;"N";28;"A";13;"A";0;"A";16;"A"
"2025-03-01 19:30";29.47;"A";25.18;"A";18.23;"A";7.82;"A";40.85;"A";;"N";;"N";;"N";2.27;"A";56.26;"A";1016.09;"A";;"N";29;"A";13;"A";0;"A";16;"A"
"2025-03-01 19:45";28.77;"A";24.72;"A";17.45;"A";7.67;"A";41.25;"A";;"N";;"N";;"N";2.14;"A";56.8;"A";1016.15;"A";129;"A";28;"A";13;"A";0;"A";15;"A"
"2025-03-01 20:00";25.03;"A";20.2;"A";14.88;"A";7.54;"A";41.2;"A";;"N";;"N";;"N";2.08;"A";56.24;"A";1016.01;"A";126;"A";27;"A";11;"A";0;"A";16;"A"
"2025-03-01 20:15";21.99;"A";18.31;"A";12.99;"A";7.41;"A";40.84;"A";;"N";;"N";;"N";2.02;"A";54.73;"A";1015.94;"A";97;"A";26;"A";8;"A";0;"A";18;"A"
"2025-03-01 20:30";19.45;"A";15.81;"A";11.07;"A";7.35;"A";40.22;"A";;"N";;"N";;"N";1.99;"A";53.76;"A";1015.91;"A";68;"A";26;"A";8;"A";0;"A";17;"A"
"2025-03-01 20:45";17.65;"A";14.24;"A";10.1;"A";7.34;"A";39.86;"A";;"N";;"N";;"N";1.88;"A";53.97;"A";1015.92;"A";64;"A";26;"A";9;"A";0;"A";17;"A"
"2025-03-01 21:00";16.14;"A";13.15;"A";9.25;"A";7.26;"A";39.88;"A";;"N";;"N";;"N";1.76;"A";54.56;"A";1015.97;"A";48;"A";26;"A";9;"A";0;"A";17;"A"
"2025-03-01 21:15";15.65;"A";12.18;"A";8.89;"A";7.12;"A";40.04;"A";;"N";;"N";;"N";1.6;"A";55.03;"A";1015.96;"A";40;"A";25;"A";8;"A";0;"A";17;"A"
"2025-03-01 21:30";16.81;"A";12.48;"A";8.88;"A";6.98;"A";40.59;"A";;"N";;"N";;"N";1.4;"A";56.16;"A";1016.08;"A";40;"A";25;"A";9;"A";0;"A";16;"A"
"2025-03-01 21:45";17.3;"A";12.77;"A";9;"A";6.84;"A";40.91;"A";;"N";;"N";;"N";1.26;"A";56.64;"A";1016.03;"A";39;"A";25;"A";9;"A";0;"A";16;"A"
"2025-03-01 22:00";18.56;"A";12.69;"A";9.14;"A";6.71;"A";40.75;"A";;"N";;"N";;"N";1.14;"A";55.04;"A";1015.88;"A";38;"A";25;"A";8;"A";0;"A";17;"A"
"2025-03-01 22:15";23.91;"A";15.09;"A";10.2;"A";6.56;"A";39.76;"A";;"N";;"N";;"N";0.98;"A";54.25;"A";1015.86;"A";50;"A";26;"A";9;"A";0;"A";17;"A"
"2025-03-01 22:30";22.77;"A";14.37;"A";9.57;"A";6.36;"A";38.86;"A";;"N";;"N";;"N";0.86;"A";51.28;"A";1015.8;"A";57;"A";27;"A";9;"A";0;"A";18;"A"
"2025-03-01 22:45";23.02;"A";14.11;"A";9.13;"A";6.2;"A";37.26;"A";;"N";;"N";;"N";0.72;"A";49.51;"A";1015.68;"A";55;"A";28;"A";9;"A";0;"A";19;"A"
"2025-03-01 23:00";22.83;"A";14.14;"A";8.96;"A";6.08;"A";37.47;"A";;"N";;"N";;"N";0.59;"A";50.67;"A";1015.64;"A";72;"A";28;"A";9;"A";0;"A";19;"A"
"2025-03-01 23:15";20.11;"A";13.09;"A";8.74;"A";5.98;"A";38.23;"A";;"N";;"N";;"N";0.39;"A";52.84;"A";1015.5;"A";39;"A";27;"A";8;"A";0;"A";20;"A"
"2025-03-01 23:30";17.03;"A";12.95;"A";8.76;"A";5.9;"A";38.95;"A";;"N";;"N";;"N";0.25;"A";54.26;"A";1015.46;"A";30;"A";26;"A";7;"A";0;"A";19;"A"
"2025-03-01 23:45";17.85;"A";12.55;"A";8.68;"A";5.78;"A";39.08;"A";;"N";;"N";;"N";0.09;"A";54.69;"A";1015.41;"A";24;"A";26;"A";7;"A";0;"A";19;"A"
"2025-03-02 00:00";17.21;"A";12.95;"A";9.22;"A";5.64;"A";39.78;"A";;"N";;"N";;"N";-0.05;"A";56.11;"A";1015.39;"A";25;"A";26;"A";7;"A";0;"A";19;"A"
"2025-03-02 00:15";22.86;"A";15.98;"A";10.98;"A";5.46;"A";40.4;"A";;"N";;"N";;"N";-0.31;"A";57.46;"A";1015.45;"A";35;"A";26;"A";7;"A";0;"A";19;"A"
"2025-03-02 00:30";31.93;"A";20.15;"A";13.63;"A";5.26;"A";41.75;"A";;"N";;"N";;"N";-0.45;"A";60.67;"A";1015.52;"A";54;"A";26;"A";9;"A";0;"A";17;"A"
"2025-03-02 00:45";34.04;"A";21.44;"A";14.1;"A";5.06;"A";43.17;"A";;"N";;"N";;"N";-0.65;"A";62.87;"A";1015.52;"A";35;"A";25;"A";8;"A";0;"A";17;"A"
"2025-03-02 01:00";24.58;"A";19.09;"A";13.16;"A";4.88;"A";44.22;"A";;"N";;"N";;"N";-0.82;"A";64.57;"A";1015.56;"A";27;"A";25;"A";7;"A";0;"A";18;"A"
"2025-03-02 01:15";21.27;"A";17.99;"A";13.19;"A";4.68;"A";45.39;"A";;"N";;"N";;"N";-1;"A";66.71;"A";1015.63;"A";24;"A";26;"A";7;"A";0;"A";19;"A"
"2025-03-02 01:30";26.66;"A";21.92;"A";15.21;"A";4.47;"A";46.98;"A";;"N";;"N";;"N";-1.11;"A";68.58;"A";1015.55;"A";21;"A";27;"A";8;"A";0;"A";19;"A"
"2025-03-02 01:45";29.7;"A";23.74;"A";16.56;"A";4.3;"A";48.01;"A";;"N";;"N";;"N";-1.23;"A";69.67;"A";1015.49;"A";21;"A";27;"A";8;"A";0;"A";19;"A"
"2025-03-02 02:00";32.7;"A";24.61;"A";16.91;"A";4.15;"A";48.89;"A";;"N";;"N";;"N";-1.3;"A";70.76;"A";1015.36;"A";18;"A";26;"A";7;"A";0;"A";20;"A"
"2025-03-02 02:15";32.09;"A";25.02;"A";17.35;"A";4.08;"A";49.57;"A";;"N";;"N";;"N";-1.31;"A";71.66;"A";1015.34;"A";19;"A";26;"A";7;"A";0;"A";20;"A"
"2025-03-02 02:30";32.24;"A";25.61;"A";17.87;"A";4;"A";50.27;"A";;"N";;"N";;"N";-1.41;"A";72.58;"A";1015.27;"A";21;"A";26;"A";7;"A";0;"A";19;"A"
"2025-03-02 02:45";30.61;"A";25.68;"A";18.44;"A";3.95;"A";50.73;"A";;"N";;"N";;"N";-1.37;"A";73.11;"A";1015.13;"A";21;"A";26;"A";8;"A";0;"A";18;"A"
"2025-03-02 03:00";31.46;"A";26.19;"A";18.36;"A";3.89;"A";51.39;"A";;"N";;"N";;"N";-1.47;"A";73.92;"A";1015.01;"A";24;"A";27;"A";8;"A";0;"A";19;"A"
"2025-03-02 03:15";32.08;"A";26.96;"A";18.79;"A";3.86;"A";51.81;"A";;"N";;"N";;"N";-1.49;"A";74.76;"A";1014.86;"A";22;"A";27;"A";8;"A";0;"A";19;"A"
"2025-03-02 03:30";33.89;"A";28.08;"A";19.44;"A";3.79;"A";52.33;"A";;"N";;"N";;"N";-1.48;"A";75.02;"A";1014.85;"A";22;"A";26;"A";7;"A";0;"A";19;"A"
"2025-03-02 03:45";38.12;"A";29.99;"A";20.37;"A";3.76;"A";52.72;"A";;"N";;"N";;"N";-1.55;"A";75.69;"A";1014.84;"A";36;"A";25;"A";7;"A";0;"A";18;"A"
"2025-03-02 04:00";34.12;"A";28.59;"A";20;"A";3.72;"A";53.13;"A";;"N";;"N";;"N";-1.54;"A";76.09;"A";1014.92;"A";31;"A";25;"A";6;"A";0;"A";19;"A"
"2025-03-02 04:15";34.11;"A";29.21;"A";19.97;"A";3.67;"A";53.54;"A";;"N";;"N";;"N";-1.55;"A";76.25;"A";1014.78;"A";50;"A";;"N";6;"A";0;"A";;"N"
"2025-03-02 04:30";32.1;"A";27.31;"A";18.85;"A";3.64;"A";53.53;"A";;"N";;"N";;"N";-1.62;"A";76.26;"A";1014.66;"A";30;"A";;"N";6;"A";0;"A";;"N"
"2025-03-02 04:45";32.67;"A";27.99;"A";20.05;"A";3.6;"A";53.89;"A";;"N";;"N";;"N";-1.63;"A";76.81;"A";1014.63;"A";33;"A";24;"A";6;"A";0;"A";17;"A"
"2025-03-02 05:00";33.34;"A";28.84;"A";20.41;"A";3.55;"A";54.18;"A";;"N";;"N";;"N";-1.69;"A";77.52;"A";1014.48;"A";34;"A";23;"A";6;"A";0;"A";17;"A"
"2025-03-02 05:15";33.53;"A";29.72;"A";20.71;"A";3.5;"A";54.9;"A";;"N";;"N";;"N";-1.72;"A";78.55;"A";1014.22;"A";40;"A";24;"A";5;"A";0;"A";18;"A"
"2025-03-02 05:30";37.15;"A";31.39;"A";22.01;"A";3.49;"A";55.87;"A";;"N";;"N";;"N";-1.77;"A";80.53;"A";1014.3;"A";41;"A";24;"A";6;"A";0;"A";18;"A"
"2025-03-02 05:45";38.42;"A";33.47;"A";23.26;"A";3.49;"A";56.82;"A";;"N";;"N";;"N";-1.78;"A";82.54;"A";1014.22;"A";43;"A";24;"A";7;"A";0;"A";16;"A"
"2025-03-02 06:00";42.71;"A";36.48;"A";25.65;"A";3.48;"A";57.78;"A";;"N";;"N";;"N";-1.85;"A";84.23;"A";1014.18;"A";64;"A";25;"A";9;"A";0;"A";16;"A"
