
"timestamp";"PM10~D590-QM[Cairnet CXM24280939]";"in µg/m3";"PM2.5~D590-QM[Cairnet CXM24280939]";"in µg/m3";"PM1~D590-QM[Cairnet CXM24280939]";"in µg/m3";"TC~D590-QM[Cairnet CXM24280939]";"in °C";"HR~D590-QM[Cairnet CXM24280939]";"in %";"BC~0939-QM[Cairnet CXM24280939]";"in %";"Uout~0939-QM[Cairnet CXM24280939]";"in mV";"Uin~0939-QM[Cairnet CXM24280939]";"in mV";"TC~T-QM[Cairnet CXM24280939]";"in °C";"HR~T-QM[Cairnet CXM24280939]";"in %";"PA~T-QM[Cairnet CXM24280939]";"in hPa";"CO~4673-QM[Cairnet CXM24280939]";"in ppb";"O3-NO2~4696-QM[Cairnet CXM24280939]";"in ppb";"NO2~4582-QM[Cairnet CXM24280939]";"in ppb";"SO2~4714-QM[Cairnet CXM24280939]";"in ppb";"O3~0939-QM[Cairnet CXM24280939]";"in ppb"
"(in display TZ)";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc"
"2025-09-01 08:15";22.8;"A";16.8;"A";14.68;"A";31.1;"A";60;"A";99.99;"A";4196.73;"A";4209.67;"A";22.97;"A";82.32;"A";995.15;"A";588;"A";27;"A";9;"A";0;"A";18;"A"
"2025-09-01 08:30";26.78;"A";19.77;"A";17.29;"A";31.24;"A";60;"A";100;"A";4196.87;"A";4210.2;"A";23.15;"A";81.95;"A";995.03;"A";537;"A";28;"A";8;"A";0;"A";20;"A"
"2025-09-01 08:45";16.2;"A";11.87;"A";10.36;"A";31.33;"A";59.95;"A";99.87;"A";4163.4;"A";4173.13;"A";23.21;"A";82.14;"A";994.67;"A";236;"A";28;"A";8;"A";0;"A";20;"A"
"2025-09-01 09:00";15.7;"A";11.5;"A";10.04;"A";31.42;"A";60.02;"A";99.73;"A";4192.2;"A";4206.33;"A";23.3;"A";82.48;"A";994.27;"A";199;"A";28;"A";10;"A";0;"A";18;"A"
"2025-09-01 09:15";16.06;"A";11.76;"A";10.27;"A";31.82;"A";60.04;"A";99.81;"A";4195.6;"A";4209.6;"A";23.44;"A";83.61;"A";994.25;"A";194;"A";26;"A";9;"A";0;"A";17;"A"
"2025-09-01 09:30";16.63;"A";12.19;"A";10.64;"A";32.16;"A";59.95;"A";99.88;"A";4196.2;"A";4208.93;"A";23.94;"A";81.83;"A";994.38;"A";193;"A";26;"A";7;"A";0;"A";19;"A"
"2025-09-01 09:45";16.52;"A";12.28;"A";10.38;"A";31.95;"A";59.84;"A";99.92;"A";4196.6;"A";4209.53;"A";24.23;"A";79.64;"A";994.5;"A";195;"A";29;"A";7;"A";0;"A";21;"A"
"2025-09-01 10:00";15.45;"A";11.32;"A";9.25;"A";32.1;"A";59.12;"A";99.96;"A";4196.93;"A";4210.4;"A";25.04;"A";74.88;"A";994.71;"A";176;"A";30;"A";6;"A";0;"A";24;"A"
"2025-09-01 10:15";13.81;"A";10.56;"A";7.95;"A";32.5;"A";56.15;"A";99.92;"A";4174.4;"A";4184.4;"A";25.72;"A";70.52;"A";994.65;"A";144;"A";35;"A";6;"A";0;"A";29;"A"
"2025-09-01 10:30";12.79;"A";10.28;"A";7.38;"A";33.25;"A";53.05;"A";99.79;"A";4192.93;"A";4206.6;"A";26.21;"A";68.12;"A";994.62;"A";163;"A";38;"A";7;"A";0;"A";31;"A"
"2025-09-01 10:45";13.93;"A";9.37;"A";7.01;"A";33.7;"A";50.94;"A";99.86;"A";4196.27;"A";4209.53;"A";26.6;"A";64.48;"A";994.47;"A";161;"A";39;"A";6;"A";0;"A";33;"A"
"2025-09-01 11:00";12.66;"A";9.35;"A";7.13;"A";34;"A";48.21;"A";99.91;"A";4196.73;"A";4209.33;"A";26.88;"A";62.17;"A";994.51;"A";164;"A";44;"A";8;"A";0;"A";35;"A"
"2025-09-01 11:15";12.2;"A";8.69;"A";6.26;"A";34.26;"A";45.93;"A";99.92;"A";4190.27;"A";4203.47;"A";27.31;"A";57.47;"A";994.55;"A";156;"A";45;"A";7;"A";0;"A";38;"A"
"2025-09-01 11:30";11.27;"A";8.31;"A";6.02;"A";34.58;"A";44.32;"A";99.75;"A";4163.6;"A";4173.67;"A";27.6;"A";57.17;"A";994.57;"A";160;"A";48;"A";9;"A";0;"A";39;"A"
"2025-09-01 11:45";12.36;"A";8.94;"A";6.34;"A";34.95;"A";44.03;"A";99.7;"A";4195.33;"A";4209;"A";27.59;"A";57.56;"A";994.68;"A";178;"A";46;"A";7;"A";0;"A";39;"A"
"2025-09-01 12:00";12.97;"A";8.74;"A";6.34;"A";35.22;"A";43.28;"A";99.79;"A";4195.67;"A";4209.07;"A";27.56;"A";57.15;"A";994.72;"A";178;"A";46;"A";7;"A";0;"A";39;"A"
"2025-09-01 12:15";12.97;"A";8.64;"A";6.08;"A";35.31;"A";42.56;"A";99.86;"A";4196.4;"A";4209.4;"A";27.39;"A";57.62;"A";994.51;"A";172;"A";48;"A";8;"A";0;"A";39;"A"
"2025-09-01 12:30";13.34;"A";8.63;"A";6.34;"A";35.23;"A";43.1;"A";99.91;"A";4194.53;"A";4207.4;"A";27.22;"A";58.67;"A";994.69;"A";178;"A";46;"A";8;"A";0;"A";39;"A"
"2025-09-01 12:45";13.05;"A";8.92;"A";6.57;"A";35.08;"A";43.49;"A";99.79;"A";4174.73;"A";4185.47;"A";27.16;"A";59.16;"A";994.65;"A";204;"A";47;"A";9;"A";0;"A";37;"A"
"2025-09-01 13:00";14.26;"A";9.41;"A";6.7;"A";35.01;"A";44.68;"A";99.79;"A";4195.67;"A";4208.93;"A";28.08;"A";57.17;"A";994.69;"A";188;"A";44;"A";8;"A";0;"A";37;"A"
"2025-09-01 13:15";11.81;"A";8.49;"A";6.22;"A";35.5;"A";42.57;"A";99.86;"A";4196.6;"A";4210;"A";28.38;"A";53.05;"A";994.84;"A";176;"A";44;"A";5;"A";0;"A";39;"A"
"2025-09-01 13:30";10.62;"A";8.02;"A";5.94;"A";36;"A";39.51;"A";99.91;"A";4196.6;"A";4209;"A";27.89;"A";54.51;"A";994.85;"A";167;"A";53;"A";10;"A";0;"A";42;"A"
"2025-09-01 13:45";12.23;"A";8.12;"A";6.18;"A";35.95;"A";41.2;"A";99.89;"A";4176.13;"A";4186.8;"A";27.57;"A";56.77;"A";994.75;"A";183;"A";47;"A";7;"A";0;"A";39;"A"
"2025-09-01 14:00";12.49;"A";8.75;"A";6.26;"A";35.64;"A";41.69;"A";99.68;"A";4179.53;"A";4191;"A";27.58;"A";57.47;"A";994.67;"A";176;"A";48;"A";9;"A";0;"A";39;"A"
"2025-09-01 14:15";10.58;"A";7.48;"A";5.75;"A";35.42;"A";43.41;"A";99.75;"A";4195.47;"A";4208.93;"A";27.2;"A";59.82;"A";994.68;"A";173;"A";43;"A";6;"A";0;"A";37;"A"
"2025-09-01 14:30";11.62;"A";7.98;"A";5.92;"A";35.22;"A";42.41;"A";99.83;"A";4196;"A";4209.2;"A";27.16;"A";56.94;"A";994.64;"A";168;"A";46;"A";6;"A";0;"A";40;"A"
"2025-09-01 14:45";9.68;"A";7.22;"A";5.5;"A";35.1;"A";41.37;"A";99.88;"A";4197;"A";4209.87;"A";27.32;"A";55.01;"A";994.58;"A";157;"A";48;"A";8;"A";0;"A";40;"A"
"2025-09-01 15:00";9.67;"A";7.16;"A";5.05;"A";35.05;"A";40.78;"A";99.93;"A";4196.6;"A";4209.67;"A";27.46;"A";54.02;"A";994.57;"A";160;"A";49;"A";8;"A";0;"A";40;"A"
"2025-09-01 15:15";9.19;"A";6.3;"A";4.71;"A";35.06;"A";39.94;"A";99.9;"A";4176.13;"A";4186.47;"A";27.46;"A";52.32;"A";994.49;"A";149;"A";49;"A";9;"A";0;"A";41;"A"
"2025-09-01 15:30";9.42;"A";6.77;"A";4.84;"A";35.08;"A";38.67;"A";99.7;"A";4179.53;"A";4191.73;"A";27.75;"A";50.17;"A";994.37;"A";136;"A";51;"A";8;"A";0;"A";44;"A"
"2025-09-01 15:45";9.26;"A";6.25;"A";4.48;"A";35.18;"A";37.46;"A";99.76;"A";4195.6;"A";4209.13;"A";27.78;"A";48.42;"A";994.34;"A";146;"A";54;"A";9;"A";0;"A";45;"A"
"2025-09-01 16:00";8.86;"A";5.71;"A";4.06;"A";35.32;"A";36.73;"A";99.83;"A";4195.87;"A";4209.67;"A";27.74;"A";48.27;"A";994.36;"A";145;"A";53;"A";8;"A";0;"A";45;"A"
"2025-09-01 16:15";8.2;"A";5.48;"A";4.1;"A";35.4;"A";36.94;"A";99.89;"A";4192.73;"A";4205.2;"A";27.95;"A";48.97;"A";994.32;"A";162;"A";53;"A";10;"A";0;"A";43;"A"
"2025-09-01 16:30";7.67;"A";5.16;"A";3.92;"A";35.44;"A";37.57;"A";99.88;"A";4196.47;"A";4209.27;"A";27.7;"A";50.4;"A";994.34;"A";165;"A";52;"A";8;"A";0;"A";43;"A"
"2025-09-01 16:45";7.68;"A";5.06;"A";3.91;"A";35.36;"A";37.84;"A";99.86;"A";4175.4;"A";4186.33;"A";27.64;"A";50.71;"A";994.45;"A";165;"A";52;"A";9;"A";0;"A";43;"A"
"2025-09-01 17:00";8.26;"A";5.57;"A";3.78;"A";35.23;"A";37.71;"A";99.67;"A";4179;"A";4190.87;"A";27.5;"A";50.28;"A";994.31;"A";144;"A";51;"A";8;"A";0;"A";43;"A"
"2025-09-01 17:15";6.12;"A";4.64;"A";3.43;"A";35.07;"A";37.51;"A";99.74;"A";4195.4;"A";4208.8;"A";27.24;"A";50.14;"A";994.29;"A";136;"A";52;"A";9;"A";0;"A";43;"A"
"2025-09-01 17:30";7.83;"A";5.08;"A";3.61;"A";34.92;"A";37.78;"A";99.83;"A";4195.67;"A";4209.27;"A";27.39;"A";49.68;"A";994.24;"A";144;"A";51;"A";9;"A";0;"A";42;"A"
"2025-09-01 17:45";7.65;"A";4.9;"A";3.75;"A";34.83;"A";36.58;"A";99.71;"A";4157.13;"A";4166.87;"A";27.51;"A";47.11;"A";994.38;"A";134;"A";53;"A";9;"A";0;"A";44;"A"
"2025-09-01 18:00";7.12;"A";5.11;"A";3.47;"A";34.83;"A";35.89;"A";99.62;"A";4194.2;"A";4208.27;"A";27.49;"A";46.24;"A";994.47;"A";134;"A";53;"A";9;"A";0;"A";44;"A"
"2025-09-01 18:15";7;"A";4.66;"A";3.37;"A";34.83;"A";36.18;"A";99.74;"A";4195.47;"A";4208.87;"A";27.33;"A";48.22;"A";994.44;"A";150;"A";54;"A";11;"A";0;"A";44;"A"
"2025-09-01 18:30";5.83;"A";4.14;"A";3.1;"A";34.75;"A";37.04;"A";99.82;"A";4195.73;"A";4209.2;"A";26.94;"A";49.66;"A";994.56;"A";158;"A";52;"A";9;"A";0;"A";43;"A"
"2025-09-01 18:45";6.47;"A";4.18;"A";2.98;"A";34.58;"A";37.1;"A";99.88;"A";4196.47;"A";4209.6;"A";26.63;"A";50.12;"A";994.6;"A";145;"A";52;"A";9;"A";0;"A";43;"A"
"2025-09-01 19:00";6.72;"A";4.46;"A";3.21;"A";34.33;"A";37.2;"A";99.93;"A";4196.67;"A";4209.47;"A";26.31;"A";50.37;"A";994.74;"A";147;"A";51;"A";10;"A";0;"A";42;"A"
"2025-09-01 19:15";5.39;"A";4.08;"A";2.86;"A";34.03;"A";37.26;"A";99.8;"A";4160.4;"A";4169.6;"A";25.96;"A";50.73;"A";994.78;"A";150;"A";50;"A";9;"A";0;"A";41;"A"
"2025-09-01 19:30";5.24;"A";3.49;"A";2.64;"A";33.7;"A";37.47;"A";99.69;"A";4194.67;"A";4208.13;"A";25.62;"A";51.07;"A";994.86;"A";137;"A";50;"A";9;"A";0;"A";41;"A"
"2025-09-01 19:45";6.08;"A";4.19;"A";2.87;"A";33.35;"A";38.06;"A";99.79;"A";4195.6;"A";4209.33;"A";25.25;"A";52.17;"A";995.02;"A";169;"A";48;"A";11;"A";0;"A";37;"A"
"2025-09-01 20:00";7.26;"A";4.39;"A";3.16;"A";32.99;"A";38.62;"A";99.86;"A";4196.07;"A";4209.47;"A";24.99;"A";52.65;"A";995.07;"A";173;"A";48;"A";11;"A";0;"A";37;"A"
"2025-09-01 20:15";7.56;"A";5.09;"A";3.62;"A";32.67;"A";39.38;"A";99.83;"A";4182.13;"A";4193.87;"A";24.67;"A";53.85;"A";995.27;"A";213;"A";46;"A";12;"A";0;"A";34;"A"
"2025-09-01 20:30";7.49;"A";4.98;"A";3.79;"A";32.35;"A";40.22;"A";99.84;"A";4195.67;"A";4209.33;"A";24.48;"A";54.55;"A";995.3;"A";207;"A";45;"A";14;"A";0;"A";31;"A"
"2025-09-01 20:45";7.77;"A";5.79;"A";4.04;"A";32.06;"A";40.79;"A";99.82;"A";4172;"A";4182.33;"A";24.37;"A";54.72;"A";995.33;"A";225;"A";44;"A";15;"A";0;"A";29;"A"
"2025-09-01 21:00";6.12;"A";4.8;"A";3.59;"A";31.89;"A";41.2;"A";99.72;"A";4195.07;"A";4208.53;"A";24.4;"A";54.86;"A";995.33;"A";192;"A";46;"A";17;"A";0;"A";29;"A"
"2025-09-01 21:15";6.52;"A";4.48;"A";3.3;"A";31.79;"A";41.61;"A";99.81;"A";4195.6;"A";4209.67;"A";24.32;"A";55.21;"A";995.37;"A";152;"A";46;"A";12;"A";0;"A";34;"A"
"2025-09-01 21:30";6.77;"A";4.97;"A";3.55;"A";31.71;"A";41.86;"A";99.88;"A";4196.33;"A";4209.4;"A";24.25;"A";55.79;"A";995.24;"A";150;"A";46;"A";11;"A";0;"A";34;"A"
